mic_id,breakpoint,model,host_animal_common,.metric,.estimator,.estimate
gentamicin,ecoff,Binary-Count,turkey,ppv,binary,1
gentamicin,ecoff,Binary-Count,turkey,npv,binary,1
gentamicin,ecoff,Binary-Count,turkey,accuracy,binary,1
gentamicin,ecoff,Binary-Count,turkey,f_meas,binary,1
tetracycline,ecoff,Binary-Count,cat,spec,binary,1
tetracycline,ecoff,Binary-Count,cat,sens,binary,1
tetracycline,ecoff,Binary-Count,cat,ppv,binary,1
tetracycline,ecoff,Binary-Count,cat,npv,binary,1
tetracycline,ecoff,Binary-Count,cat,accuracy,binary,1
tetracycline,ecoff,Binary-Count,cat,f_meas,binary,1
tetracycline,ecoff,Binary-Count,cattle,spec,binary,1
tetracycline,ecoff,Binary-Count,cattle,sens,binary,1
tetracycline,ecoff,Binary-Count,cattle,ppv,binary,1
tetracycline,ecoff,Binary-Count,cattle,npv,binary,1
tetracycline,ecoff,Binary-Count,cattle,accuracy,binary,1
tetracycline,ecoff,Binary-Count,cattle,f_meas,binary,1
tetracycline,ecoff,Binary-Count,chicken,spec,binary,1
tetracycline,ecoff,Binary-Count,chicken,sens,binary,1
tetracycline,ecoff,Binary-Count,chicken,ppv,binary,1
tetracycline,ecoff,Binary-Count,chicken,npv,binary,1
tetracycline,ecoff,Binary-Count,chicken,accuracy,binary,1
tetracycline,ecoff,Binary-Count,chicken,f_meas,binary,1
tetracycline,ecoff,Binary-Count,dog,spec,binary,1
tetracycline,ecoff,Binary-Count,dog,sens,binary,1
tetracycline,ecoff,Binary-Count,dog,ppv,binary,1
tetracycline,ecoff,Binary-Count,dog,npv,binary,1
tetracycline,ecoff,Binary-Count,dog,accuracy,binary,1
tetracycline,ecoff,Binary-Count,dog,f_meas,binary,1
tetracycline,ecoff,Binary-Count,horse,spec,binary,1
tetracycline,ecoff,Binary-Count,horse,sens,binary,1
tetracycline,ecoff,Binary-Count,horse,ppv,binary,1
tetracycline,ecoff,Binary-Count,horse,npv,binary,1
tetracycline,ecoff,Binary-Count,horse,accuracy,binary,1
tetracycline,ecoff,Binary-Count,horse,f_meas,binary,1
tetracycline,ecoff,Binary-Count,swine,spec,binary,1
tetracycline,ecoff,Binary-Count,swine,sens,binary,1
tetracycline,ecoff,Binary-Count,swine,ppv,binary,1
tetracycline,ecoff,Binary-Count,swine,npv,binary,1
tetracycline,ecoff,Binary-Count,swine,accuracy,binary,1
tetracycline,ecoff,Binary-Count,swine,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cat,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,sens,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,cattle,f_meas,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,spec,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,chicken,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,dog,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,sens,binary,0.9285714285714286
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,npv,binary,0.9
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,accuracy,binary,0.9565217391304348
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,horse,f_meas,binary,0.962962962962963
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Binary-Count,turkey,f_meas,binary,1
amoxicillin,ecoff,Binary-Count,chicken,spec,binary,1
amoxicillin,ecoff,Binary-Count,chicken,sens,binary,1
amoxicillin,ecoff,Binary-Count,chicken,ppv,binary,1
amoxicillin,ecoff,Binary-Count,chicken,npv,binary,1
amoxicillin,ecoff,Binary-Count,chicken,accuracy,binary,1
amoxicillin,ecoff,Binary-Count,chicken,f_meas,binary,1
ceftiofur,ecoff,Binary-Count,chicken,spec,binary,1
ceftiofur,ecoff,Binary-Count,chicken,sens,binary,1
ceftiofur,ecoff,Binary-Count,chicken,ppv,binary,1
ceftiofur,ecoff,Binary-Count,chicken,npv,binary,1
ceftiofur,ecoff,Binary-Count,chicken,accuracy,binary,1
ceftiofur,ecoff,Binary-Count,chicken,f_meas,binary,1
ceftiofur,ecoff,Binary-Count,horse,spec,binary,1
ceftiofur,ecoff,Binary-Count,horse,sens,binary,1
ceftiofur,ecoff,Binary-Count,horse,ppv,binary,1
ceftiofur,ecoff,Binary-Count,horse,npv,binary,1
ceftiofur,ecoff,Binary-Count,horse,accuracy,binary,1
ceftiofur,ecoff,Binary-Count,horse,f_meas,binary,1
ceftiofur,ecoff,Binary-Count,swine,spec,binary,1
ceftiofur,ecoff,Binary-Count,swine,sens,binary,0.9166666666666666
ceftiofur,ecoff,Binary-Count,swine,ppv,binary,1
ceftiofur,ecoff,Binary-Count,swine,npv,binary,0.9
ceftiofur,ecoff,Binary-Count,swine,accuracy,binary,0.9523809523809523
ceftiofur,ecoff,Binary-Count,swine,f_meas,binary,0.9565217391304348
ceftiofur,ecoff,Binary-Count,turkey,spec,binary,NA
ceftiofur,ecoff,Binary-Count,turkey,sens,binary,0.9090909090909091
ceftiofur,ecoff,Binary-Count,turkey,ppv,binary,NA
ceftiofur,ecoff,Binary-Count,turkey,npv,binary,NA
ceftiofur,ecoff,Binary-Count,turkey,accuracy,binary,0.9090909090909091
ceftiofur,ecoff,Binary-Count,turkey,f_meas,binary,0.9523809523809523
neomycin,ecoff,Binary-Count,cattle,spec,binary,1
neomycin,ecoff,Binary-Count,cattle,sens,binary,1
neomycin,ecoff,Binary-Count,cattle,ppv,binary,1
neomycin,ecoff,Binary-Count,cattle,npv,binary,1
neomycin,ecoff,Binary-Count,cattle,accuracy,binary,1
neomycin,ecoff,Binary-Count,cattle,f_meas,binary,1
neomycin,ecoff,Binary-Count,chicken,spec,binary,1
neomycin,ecoff,Binary-Count,chicken,sens,binary,1
neomycin,ecoff,Binary-Count,chicken,ppv,binary,1
neomycin,ecoff,Binary-Count,chicken,npv,binary,1
neomycin,ecoff,Binary-Count,chicken,accuracy,binary,1
neomycin,ecoff,Binary-Count,chicken,f_meas,binary,1
neomycin,ecoff,Binary-Count,swine,spec,binary,1
neomycin,ecoff,Binary-Count,swine,sens,binary,1
neomycin,ecoff,Binary-Count,swine,ppv,binary,1
neomycin,ecoff,Binary-Count,swine,npv,binary,1
neomycin,ecoff,Binary-Count,swine,accuracy,binary,1
neomycin,ecoff,Binary-Count,swine,f_meas,binary,1
spectinomycin,ecoff,Binary-Count,cattle,spec,binary,1
spectinomycin,ecoff,Binary-Count,cattle,sens,binary,0.9714285714285714
spectinomycin,ecoff,Binary-Count,cattle,ppv,binary,1
spectinomycin,ecoff,Binary-Count,cattle,npv,binary,0.9
spectinomycin,ecoff,Binary-Count,cattle,accuracy,binary,0.9772727272727273
spectinomycin,ecoff,Binary-Count,cattle,f_meas,binary,0.9855072463768115
spectinomycin,ecoff,Binary-Count,chicken,spec,binary,1
spectinomycin,ecoff,Binary-Count,chicken,sens,binary,1
spectinomycin,ecoff,Binary-Count,chicken,ppv,binary,1
spectinomycin,ecoff,Binary-Count,chicken,npv,binary,1
spectinomycin,ecoff,Binary-Count,chicken,accuracy,binary,1
spectinomycin,ecoff,Binary-Count,chicken,f_meas,binary,1
spectinomycin,ecoff,Binary-Count,swine,spec,binary,1
spectinomycin,ecoff,Binary-Count,swine,sens,binary,0.8333333333333334
spectinomycin,ecoff,Binary-Count,swine,ppv,binary,1
spectinomycin,ecoff,Binary-Count,swine,npv,binary,0.8571428571428572
spectinomycin,ecoff,Binary-Count,swine,accuracy,binary,0.9166666666666666
spectinomycin,ecoff,Binary-Count,swine,f_meas,binary,0.9090909090909091
streptomycin,ecoff,Binary-Count,chicken,spec,binary,1
streptomycin,ecoff,Binary-Count,chicken,sens,binary,0.9473684210526315
streptomycin,ecoff,Binary-Count,chicken,ppv,binary,1
streptomycin,ecoff,Binary-Count,chicken,npv,binary,0.8333333333333333
streptomycin,ecoff,Binary-Count,chicken,accuracy,binary,0.9583333333333334
streptomycin,ecoff,Binary-Count,chicken,f_meas,binary,0.972972972972973
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,spec,binary,1
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,sens,binary,0.96
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,ppv,binary,1
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,npv,binary,0.8333333333333331
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,accuracy,binary,0.9666666666666667
ticarcillin_clavulanic_acid,ecoff,Binary-Count,horse,f_meas,binary,0.9795918367346939
amikacin,clsi,Full,dog,spec,binary,0
amikacin,clsi,Full,dog,sens,binary,0.7674418604651163
amikacin,clsi,Full,dog,ppv,binary,0.9705882352941176
amikacin,clsi,Full,dog,npv,binary,0
amikacin,clsi,Full,dog,accuracy,binary,0.75
amikacin,clsi,Full,dog,f_meas,binary,0.8571428571428571
amoxicillin_clavulanic_acid,clsi,Full,dog,spec,binary,0.5555555555555556
amoxicillin_clavulanic_acid,clsi,Full,dog,sens,binary,0.4
amoxicillin_clavulanic_acid,clsi,Full,dog,ppv,binary,0.25000000000000006
amoxicillin_clavulanic_acid,clsi,Full,dog,npv,binary,0.7142857142857143
amoxicillin_clavulanic_acid,clsi,Full,dog,accuracy,binary,0.5135135135135135
amoxicillin_clavulanic_acid,clsi,Full,dog,f_meas,binary,0.3076923076923077
ampicillin,clsi,Full,cattle,spec,binary,1
ampicillin,clsi,Full,cattle,sens,binary,NA
ampicillin,clsi,Full,cattle,ppv,binary,NA
ampicillin,clsi,Full,cattle,npv,binary,NA
ampicillin,clsi,Full,cattle,accuracy,binary,1
ampicillin,clsi,Full,cattle,f_meas,binary,NA
ampicillin,clsi,Full,dog,spec,binary,0.2222222222222222
ampicillin,clsi,Full,dog,sens,binary,1
ampicillin,clsi,Full,dog,ppv,binary,0.34375
ampicillin,clsi,Full,dog,npv,binary,1
ampicillin,clsi,Full,dog,accuracy,binary,0.4473684210526316
ampicillin,clsi,Full,dog,f_meas,binary,0.5116279069767442
ampicillin,clsi,Full,horse,spec,binary,1
ampicillin,clsi,Full,horse,sens,binary,NA
ampicillin,clsi,Full,horse,ppv,binary,NA
ampicillin,clsi,Full,horse,npv,binary,NA
ampicillin,clsi,Full,horse,accuracy,binary,1
ampicillin,clsi,Full,horse,f_meas,binary,NA
cefazolin,clsi,Full,dog,spec,binary,0.7647058823529411
cefazolin,clsi,Full,dog,sens,binary,0.96
cefazolin,clsi,Full,dog,ppv,binary,0.8571428571428571
cefazolin,clsi,Full,dog,npv,binary,0.9285714285714285
cefazolin,clsi,Full,dog,accuracy,binary,0.8809523809523809
cefazolin,clsi,Full,dog,f_meas,binary,0.9056603773584904
cefovecin,clsi,Full,cat,spec,binary,1
cefovecin,clsi,Full,cat,sens,binary,0.75
cefovecin,clsi,Full,cat,ppv,binary,1
cefovecin,clsi,Full,cat,npv,binary,0.49999999999999994
cefovecin,clsi,Full,cat,accuracy,binary,0.8
cefovecin,clsi,Full,cat,f_meas,binary,0.8571428571428571
cefpodoxime,clsi,Full,dog,spec,binary,0.8333333333333334
cefpodoxime,clsi,Full,dog,sens,binary,0.9642857142857143
cefpodoxime,clsi,Full,dog,ppv,binary,0.9310344827586207
cefpodoxime,clsi,Full,dog,npv,binary,0.9090909090909092
cefpodoxime,clsi,Full,dog,accuracy,binary,0.925
cefpodoxime,clsi,Full,dog,f_meas,binary,0.9473684210526316
ceftazidime,clsi,Full,dog,spec,binary,1
ceftazidime,clsi,Full,dog,sens,binary,0.9473684210526315
ceftazidime,clsi,Full,dog,ppv,binary,1
ceftazidime,clsi,Full,dog,npv,binary,0.8749999999999999
ceftazidime,clsi,Full,dog,accuracy,binary,0.9615384615384616
ceftazidime,clsi,Full,dog,f_meas,binary,0.972972972972973
cephalexin,clsi,Full,dog,spec,binary,0.6153846153846154
cephalexin,clsi,Full,dog,sens,binary,0.7
cephalexin,clsi,Full,dog,ppv,binary,0.411764705882353
cephalexin,clsi,Full,dog,npv,binary,0.8421052631578948
cephalexin,clsi,Full,dog,accuracy,binary,0.6388888888888888
cephalexin,clsi,Full,dog,f_meas,binary,0.5185185185185185
enrofloxacin,clsi,Full,cat,spec,binary,0.5
enrofloxacin,clsi,Full,cat,sens,binary,0.9473684210526315
enrofloxacin,clsi,Full,cat,ppv,binary,0.9473684210526316
enrofloxacin,clsi,Full,cat,npv,binary,0.4999999999999997
enrofloxacin,clsi,Full,cat,accuracy,binary,0.9047619047619048
enrofloxacin,clsi,Full,cat,f_meas,binary,0.9473684210526315
enrofloxacin,clsi,Full,chicken,spec,binary,0
enrofloxacin,clsi,Full,chicken,sens,binary,0.9629629629629629
enrofloxacin,clsi,Full,chicken,ppv,binary,0.9285714285714285
enrofloxacin,clsi,Full,chicken,npv,binary,0
enrofloxacin,clsi,Full,chicken,accuracy,binary,0.896551724137931
enrofloxacin,clsi,Full,chicken,f_meas,binary,0.9454545454545454
enrofloxacin,clsi,Full,dog,spec,binary,0.8333333333333334
enrofloxacin,clsi,Full,dog,sens,binary,0.8571428571428571
enrofloxacin,clsi,Full,dog,ppv,binary,0.96
enrofloxacin,clsi,Full,dog,npv,binary,0.5555555555555556
enrofloxacin,clsi,Full,dog,accuracy,binary,0.8529411764705882
enrofloxacin,clsi,Full,dog,f_meas,binary,0.9056603773584904
enrofloxacin,clsi,Full,turkey,spec,binary,1
enrofloxacin,clsi,Full,turkey,sens,binary,1
enrofloxacin,clsi,Full,turkey,ppv,binary,1
enrofloxacin,clsi,Full,turkey,npv,binary,1
enrofloxacin,clsi,Full,turkey,accuracy,binary,1
enrofloxacin,clsi,Full,turkey,f_meas,binary,1
gentamicin,clsi,Full,dog,spec,binary,1
gentamicin,clsi,Full,dog,sens,binary,0.9210526315789473
gentamicin,clsi,Full,dog,ppv,binary,1
gentamicin,clsi,Full,dog,npv,binary,0.6666666666666666
gentamicin,clsi,Full,dog,accuracy,binary,0.9318181818181818
gentamicin,clsi,Full,dog,f_meas,binary,0.958904109589041
marbofloxacin,clsi,Full,dog,spec,binary,0.5
marbofloxacin,clsi,Full,dog,sens,binary,0.8888888888888888
marbofloxacin,clsi,Full,dog,ppv,binary,0.8571428571428571
marbofloxacin,clsi,Full,dog,npv,binary,0.5714285714285713
marbofloxacin,clsi,Full,dog,accuracy,binary,0.8
marbofloxacin,clsi,Full,dog,f_meas,binary,0.8727272727272727
orbifloxacin,clsi,Full,dog,spec,binary,0.75
orbifloxacin,clsi,Full,dog,sens,binary,0.7692307692307693
orbifloxacin,clsi,Full,dog,ppv,binary,0.9090909090909091
orbifloxacin,clsi,Full,dog,npv,binary,0.5000000000000001
orbifloxacin,clsi,Full,dog,accuracy,binary,0.7647058823529411
orbifloxacin,clsi,Full,dog,f_meas,binary,0.8333333333333333
piperacillin_tazobactam,clsi,Full,dog,spec,binary,NA
piperacillin_tazobactam,clsi,Full,dog,sens,binary,0.8205128205128205
piperacillin_tazobactam,clsi,Full,dog,ppv,binary,NA
piperacillin_tazobactam,clsi,Full,dog,npv,binary,NA
piperacillin_tazobactam,clsi,Full,dog,accuracy,binary,0.8205128205128205
piperacillin_tazobactam,clsi,Full,dog,f_meas,binary,0.9014084507042254
pradofloxacin,clsi,Full,dog,spec,binary,0.42857142857142855
pradofloxacin,clsi,Full,dog,sens,binary,0.90625
pradofloxacin,clsi,Full,dog,ppv,binary,0.8787878787878788
pradofloxacin,clsi,Full,dog,npv,binary,0.5
pradofloxacin,clsi,Full,dog,accuracy,binary,0.8205128205128205
pradofloxacin,clsi,Full,dog,f_meas,binary,0.8923076923076922
ceftiofur,clsi,Full,cattle,spec,binary,0.8181818181818182
ceftiofur,clsi,Full,cattle,sens,binary,0.8333333333333334
ceftiofur,clsi,Full,cattle,ppv,binary,0.925925925925926
ceftiofur,clsi,Full,cattle,npv,binary,0.642857142857143
ceftiofur,clsi,Full,cattle,accuracy,binary,0.8292682926829268
ceftiofur,clsi,Full,cattle,f_meas,binary,0.8771929824561403
ampicillin,ecoff,Full,cat,spec,binary,0.4
ampicillin,ecoff,Full,cat,sens,binary,1
ampicillin,ecoff,Full,cat,ppv,binary,0.7272727272727273
ampicillin,ecoff,Full,cat,npv,binary,1
ampicillin,ecoff,Full,cat,accuracy,binary,0.7692307692307693
ampicillin,ecoff,Full,cat,f_meas,binary,0.8421052631578948
ampicillin,ecoff,Full,swine,spec,binary,0.8571428571428571
ampicillin,ecoff,Full,swine,sens,binary,0.8888888888888888
ampicillin,ecoff,Full,swine,ppv,binary,0.7999999999999999
ampicillin,ecoff,Full,swine,npv,binary,0.9230769230769231
ampicillin,ecoff,Full,swine,accuracy,binary,0.8695652173913043
ampicillin,ecoff,Full,swine,f_meas,binary,0.8421052631578948
cefazolin,ecoff,Full,cat,spec,binary,0.8333333333333334
cefazolin,ecoff,Full,cat,sens,binary,0.896551724137931
cefazolin,ecoff,Full,cat,ppv,binary,0.9629629629629629
cefazolin,ecoff,Full,cat,npv,binary,0.6249999999999999
cefazolin,ecoff,Full,cat,accuracy,binary,0.8857142857142857
cefazolin,ecoff,Full,cat,f_meas,binary,0.9285714285714286
cefpodoxime,ecoff,Full,cat,spec,binary,0.5
cefpodoxime,ecoff,Full,cat,sens,binary,0.9032258064516129
cefpodoxime,ecoff,Full,cat,ppv,binary,0.9333333333333333
cefpodoxime,ecoff,Full,cat,npv,binary,0.4
cefpodoxime,ecoff,Full,cat,accuracy,binary,0.8571428571428571
cefpodoxime,ecoff,Full,cat,f_meas,binary,0.9180327868852459
ceftazidime,ecoff,Full,cat,spec,binary,1
ceftazidime,ecoff,Full,cat,sens,binary,NA
ceftazidime,ecoff,Full,cat,ppv,binary,NA
ceftazidime,ecoff,Full,cat,npv,binary,NA
ceftazidime,ecoff,Full,cat,accuracy,binary,1
ceftazidime,ecoff,Full,cat,f_meas,binary,NA
ceftazidime,ecoff,Full,horse,spec,binary,0.8
ceftazidime,ecoff,Full,horse,sens,binary,1
ceftazidime,ecoff,Full,horse,ppv,binary,0.962962962962963
ceftazidime,ecoff,Full,horse,npv,binary,1
ceftazidime,ecoff,Full,horse,accuracy,binary,0.967741935483871
ceftazidime,ecoff,Full,horse,f_meas,binary,0.9811320754716981
chloramphenicol,ecoff,Full,cat,spec,binary,0
chloramphenicol,ecoff,Full,cat,sens,binary,0.9666666666666667
chloramphenicol,ecoff,Full,cat,ppv,binary,0.9666666666666667
chloramphenicol,ecoff,Full,cat,npv,binary,0
chloramphenicol,ecoff,Full,cat,accuracy,binary,0.9354838709677419
chloramphenicol,ecoff,Full,cat,f_meas,binary,0.9666666666666667
chloramphenicol,ecoff,Full,dog,spec,binary,1
chloramphenicol,ecoff,Full,dog,sens,binary,1
chloramphenicol,ecoff,Full,dog,ppv,binary,1
chloramphenicol,ecoff,Full,dog,npv,binary,1
chloramphenicol,ecoff,Full,dog,accuracy,binary,1
chloramphenicol,ecoff,Full,dog,f_meas,binary,1
doxycycline,ecoff,Full,cat,spec,binary,0.75
doxycycline,ecoff,Full,cat,sens,binary,1
doxycycline,ecoff,Full,cat,ppv,binary,0.9615384615384615
doxycycline,ecoff,Full,cat,npv,binary,1
doxycycline,ecoff,Full,cat,accuracy,binary,0.9655172413793104
doxycycline,ecoff,Full,cat,f_meas,binary,0.9803921568627451
doxycycline,ecoff,Full,dog,spec,binary,0.9
doxycycline,ecoff,Full,dog,sens,binary,0.8571428571428571
doxycycline,ecoff,Full,dog,ppv,binary,0.9677419354838709
doxycycline,ecoff,Full,dog,npv,binary,0.6428571428571428
doxycycline,ecoff,Full,dog,accuracy,binary,0.8666666666666667
doxycycline,ecoff,Full,dog,f_meas,binary,0.909090909090909
enrofloxacin,ecoff,Full,cattle,spec,binary,0.7777777777777778
enrofloxacin,ecoff,Full,cattle,sens,binary,0.9285714285714286
enrofloxacin,ecoff,Full,cattle,ppv,binary,0.9285714285714286
enrofloxacin,ecoff,Full,cattle,npv,binary,0.7777777777777778
enrofloxacin,ecoff,Full,cattle,accuracy,binary,0.8918918918918919
enrofloxacin,ecoff,Full,cattle,f_meas,binary,0.9285714285714286
enrofloxacin,ecoff,Full,swine,spec,binary,0.7142857142857143
enrofloxacin,ecoff,Full,swine,sens,binary,0.8181818181818182
enrofloxacin,ecoff,Full,swine,ppv,binary,0.8181818181818183
enrofloxacin,ecoff,Full,swine,npv,binary,0.7142857142857143
enrofloxacin,ecoff,Full,swine,accuracy,binary,0.7777777777777778
enrofloxacin,ecoff,Full,swine,f_meas,binary,0.8181818181818182
gentamicin,ecoff,Full,cat,spec,binary,NA
gentamicin,ecoff,Full,cat,sens,binary,1
gentamicin,ecoff,Full,cat,ppv,binary,NA
gentamicin,ecoff,Full,cat,npv,binary,NA
gentamicin,ecoff,Full,cat,accuracy,binary,1
gentamicin,ecoff,Full,cat,f_meas,binary,1
gentamicin,ecoff,Full,cattle,spec,binary,0.8
gentamicin,ecoff,Full,cattle,sens,binary,0.9117647058823529
gentamicin,ecoff,Full,cattle,ppv,binary,0.9393939393939394
gentamicin,ecoff,Full,cattle,npv,binary,0.7272727272727273
gentamicin,ecoff,Full,cattle,accuracy,binary,0.8863636363636364
gentamicin,ecoff,Full,cattle,f_meas,binary,0.9253731343283583
gentamicin,ecoff,Full,chicken,spec,binary,1
gentamicin,ecoff,Full,chicken,sens,binary,0.8461538461538461
gentamicin,ecoff,Full,chicken,ppv,binary,1
gentamicin,ecoff,Full,chicken,npv,binary,0.75
gentamicin,ecoff,Full,chicken,accuracy,binary,0.8947368421052632
gentamicin,ecoff,Full,chicken,f_meas,binary,0.9166666666666666
gentamicin,ecoff,Full,swine,spec,binary,1
gentamicin,ecoff,Full,swine,sens,binary,1
gentamicin,ecoff,Full,swine,ppv,binary,1
gentamicin,ecoff,Full,swine,npv,binary,1
gentamicin,ecoff,Full,swine,accuracy,binary,1
gentamicin,ecoff,Full,swine,f_meas,binary,1
gentamicin,ecoff,Full,turkey,spec,binary,1
gentamicin,ecoff,Full,turkey,sens,binary,0.9090909090909091
gentamicin,ecoff,Full,turkey,ppv,binary,1
gentamicin,ecoff,Full,turkey,npv,binary,0.75
gentamicin,ecoff,Full,turkey,accuracy,binary,0.9285714285714286
gentamicin,ecoff,Full,turkey,f_meas,binary,0.9523809523809523
tetracycline,ecoff,Full,cat,spec,binary,0.8333333333333334
tetracycline,ecoff,Full,cat,sens,binary,1
tetracycline,ecoff,Full,cat,ppv,binary,0.9687500000000001
tetracycline,ecoff,Full,cat,npv,binary,1
tetracycline,ecoff,Full,cat,accuracy,binary,0.972972972972973
tetracycline,ecoff,Full,cat,f_meas,binary,0.9841269841269841
tetracycline,ecoff,Full,cattle,spec,binary,0.7777777777777778
tetracycline,ecoff,Full,cattle,sens,binary,1
tetracycline,ecoff,Full,cattle,ppv,binary,0.7999999999999999
tetracycline,ecoff,Full,cattle,npv,binary,1
tetracycline,ecoff,Full,cattle,accuracy,binary,0.8823529411764706
tetracycline,ecoff,Full,cattle,f_meas,binary,0.888888888888889
tetracycline,ecoff,Full,chicken,spec,binary,0.875
tetracycline,ecoff,Full,chicken,sens,binary,0.9285714285714286
tetracycline,ecoff,Full,chicken,ppv,binary,0.9285714285714286
tetracycline,ecoff,Full,chicken,npv,binary,0.8750000000000001
tetracycline,ecoff,Full,chicken,accuracy,binary,0.9090909090909091
tetracycline,ecoff,Full,chicken,f_meas,binary,0.9285714285714286
tetracycline,ecoff,Full,dog,spec,binary,1
tetracycline,ecoff,Full,dog,sens,binary,1
tetracycline,ecoff,Full,dog,ppv,binary,1
tetracycline,ecoff,Full,dog,npv,binary,1
tetracycline,ecoff,Full,dog,accuracy,binary,1
tetracycline,ecoff,Full,dog,f_meas,binary,1
tetracycline,ecoff,Full,horse,spec,binary,0.9166666666666666
tetracycline,ecoff,Full,horse,sens,binary,0.9375
tetracycline,ecoff,Full,horse,ppv,binary,0.9375
tetracycline,ecoff,Full,horse,npv,binary,0.9166666666666667
tetracycline,ecoff,Full,horse,accuracy,binary,0.9285714285714286
tetracycline,ecoff,Full,horse,f_meas,binary,0.9375
tetracycline,ecoff,Full,swine,spec,binary,1
tetracycline,ecoff,Full,swine,sens,binary,0.6666666666666666
tetracycline,ecoff,Full,swine,ppv,binary,1
tetracycline,ecoff,Full,swine,npv,binary,0.8181818181818181
tetracycline,ecoff,Full,swine,accuracy,binary,0.8666666666666667
tetracycline,ecoff,Full,swine,f_meas,binary,0.8
trimethoprim_sulfamethoxazole,ecoff,Full,cat,spec,binary,0.5
trimethoprim_sulfamethoxazole,ecoff,Full,cat,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,cat,ppv,binary,0.9428571428571428
trimethoprim_sulfamethoxazole,ecoff,Full,cat,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,cat,accuracy,binary,0.9459459459459459
trimethoprim_sulfamethoxazole,ecoff,Full,cat,f_meas,binary,0.9705882352941176
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,sens,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,cattle,f_meas,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,npv,binary,1
