mic_id,breakpoint,gene,possible,important,possible_loo,important_loo,s0,ef_2,ef_3,ef_5,ef_10
cephalexin,clsi,dog:bla_tem_104,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_105,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_150,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_1a,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:bla_tem_1b,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:binary,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
cephalexin,clsi,dog:count,TRUE,FALSE,TRUE,FALSE,0,0.05000727507646098,0.0500122610427416,0.05002169160911461,0.05004187228052734
enrofloxacin,clsi,qnr_b19,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,qnr_s1,TRUE,FALSE,TRUE,FALSE,0,0.77021506247618865,0.9920434254587668,0.9999966727739584,0.999999999999732
enrofloxacin,clsi,qnr_s2,TRUE,FALSE,TRUE,FALSE,0,0.7752203249569638,0.992563162234317,0.9999971328482852,0.999999999999789
enrofloxacin,clsi,qnr_vc4,TRUE,FALSE,TRUE,FALSE,0,0.780073113469389,0.9930425899478332,0.9999975217208148,0.9999999999998322
enrofloxacin,clsi,cat,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,chicken,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,dog,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,turkey,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,binary,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,count,TRUE,TRUE,TRUE,TRUE,0.9382758010369388,0.40319382091556416,0.84377750299158,0.9955558713637294,0.9999896376629476
enrofloxacin,clsi,cat:qnr_b19,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:qnr_b19,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:qnr_b19,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:qnr_b19,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:qnr_b19,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,cat:qnr_s1,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:qnr_s1,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:qnr_s1,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:qnr_s1,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:qnr_s1,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,cat:qnr_s2,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:qnr_s2,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:qnr_s2,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:qnr_s2,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:qnr_s2,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,cat:qnr_vc4,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:qnr_vc4,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:qnr_vc4,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:qnr_vc4,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:qnr_vc4,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,cat:binary,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:binary,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:binary,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:binary,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:binary,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
enrofloxacin,clsi,cat:count,TRUE,FALSE,TRUE,FALSE,0,0.7597276843788693,0.990867550383117,0.9999954776930696,0.9999999999995566
enrofloxacin,clsi,dog:count,TRUE,FALSE,TRUE,FALSE,0,0.5792006595695937,0.94318384008619,0.999624050246904,0.999999997434095
enrofloxacin,clsi,horse:count,TRUE,FALSE,FALSE,FALSE,0,0.6389445998061924,0.9660953039924284,0.9998984450119512,0.9999999998430014
enrofloxacin,clsi,chicken:count,TRUE,FALSE,TRUE,FALSE,0,0.7542355180759649,0.9902026829691196,0.9999947031773924,0.9999999999994216
enrofloxacin,clsi,turkey:count,TRUE,FALSE,TRUE,FALSE,0,0.7650525016663441,0.9914796062062406,0.9999961269735403,0.9999999999996568
